Year,State,Ag District,County,Value,Location,ANSI Code,State Initial
2000,Illinois,Southeast,White,39.0,"White County, Illinois",17193,IL
2000,Illinois,Northeast,Will,39.0,"Will County, Illinois",17197,IL
2000,Illinois,Northwest,Winnebago,37.0,"Winnebago County, Illinois",17201,IL
2000,Illinois,Central,Woodford,48.0,"Woodford County, Illinois",17203,IL
1999,Illinois,West,Adams,35.0,"Adams County, Illinois",17001,IL
1999,Illinois,Northeast,Boone,50.0,"Boone County, Illinois",17007,IL
1999,Illinois,West,Brown,44.0,"Brown County, Illinois",17009,IL
1999,Illinois,Northwest,Bureau,45.0,"Bureau County, Illinois",17011,IL
1999,Illinois,Northwest,Carroll,54.0,"Carroll County, Illinois",17015,IL
1999,Illinois,East,Champaign,51.0,"Champaign County, Illinois",17019,IL
1999,Illinois,East Southeast,Clay,35.0,"Clay County, Illinois",17025,IL
1999,Illinois,Southwest,Clinton,35.0,"Clinton County, Illinois",17027,IL
1999,Illinois,East Southeast,Coles,44.0,"Coles County, Illinois",17029,IL
1999,Illinois,East Southeast,Crawford,36.0,"Crawford County, Illinois",17033,IL
1999,Illinois,East Southeast,Cumberland,34.0,"Cumberland County, Illinois",17035,IL
1999,Illinois,Northeast,De Kalb,52.0,"De Kalb County, Illinois",17037,IL
1999,Illinois,East Southeast,Douglas,47.0,"Douglas County, Illinois",17041,IL
1999,Illinois,East Southeast,Edgar,47.0,"Edgar County, Illinois",17045,IL
1999,Illinois,East Southeast,Effingham,34.0,"Effingham County, Illinois",17049,IL
1999,Illinois,East Southeast,Fayette,36.0,"Fayette County, Illinois",17051,IL
1999,Illinois,East,Ford,46.0,"Ford County, Illinois",17053,IL
1999,Illinois,Southeast,Franklin,21.0,"Franklin County, Illinois",17055,IL
1999,Illinois,West,Fulton,45.0,"Fulton County, Illinois",17057,IL
1999,Illinois,Southeast,Gallatin,26.0,"Gallatin County, Illinois",17059,IL
1999,Illinois,West Southwest,Greene,41.0,"Greene County, Illinois",17061,IL
1999,Illinois,Northeast,Grundy,42.0,"Grundy County, Illinois",17063,IL
1999,Illinois,Northwest,Henry,46.0,"Henry County, Illinois",17073,IL
1999,Illinois,East,Iroquois,49.0,"Iroquois County, Illinois",17075,IL
1999,Illinois,East Southeast,Jasper,33.0,"Jasper County, Illinois",17079,IL
1999,Illinois,Southeast,Jefferson,29.0,"Jefferson County, Illinois",17081,IL
1999,Illinois,Northeast,Kane,48.0,"Kane County, Illinois",17089,IL
1999,Illinois,East,Kankakee,39.0,"Kankakee County, Illinois",17091,IL
1999,Illinois,West,Knox,50.0,"Knox County, Illinois",17095,IL
1999,Illinois,Northeast,La Salle,45.0,"La Salle County, Illinois",17099,IL
1999,Illinois,Northwest,Lee,47.0,"Lee County, Illinois",17103,IL
1999,Illinois,East,Livingston,44.0,"Livingston County, Illinois",17105,IL
1999,Illinois,Central,Macon,51.0,"Macon County, Illinois",17115,IL
1999,Illinois,West Southwest,Macoupin,38.0,"Macoupin County, Illinois",17117,IL
1999,Illinois,West Southwest,Madison,35.0,"Madison County, Illinois",17119,IL
1999,Illinois,East Southeast,Marion,37.0,"Marion County, Illinois",17121,IL
1999,Illinois,Central,Marshall,43.0,"Marshall County, Illinois",17123,IL
1999,Illinois,West,Mcdonough,47.0,"Mcdonough County, Illinois",17109,IL
1999,Illinois,Central,Mclean,50.0,"Mclean County, Illinois",17113,IL
1999,Illinois,Northwest,Mercer,48.0,"Mercer County, Illinois",17131,IL
1999,Illinois,Southwest,Monroe,33.0,"Monroe County, Illinois",17133,IL
1999,Illinois,West Southwest,Montgomery,34.0,"Montgomery County, Illinois",17135,IL
1999,Illinois,West Southwest,Morgan,46.0,"Morgan County, Illinois",17137,IL
1999,Illinois,East Southeast,Moultrie,45.0,"Moultrie County, Illinois",17139,IL
1999,Illinois,Northwest,Ogle,51.0,"Ogle County, Illinois",17141,IL
1999,Illinois,Central,Peoria,47.0,"Peoria County, Illinois",17143,IL
1999,Illinois,Southwest,Perry,25.0,"Perry County, Illinois",17145,IL
1999,Illinois,Southwest,Pulaski,28.0,"Pulaski County, Illinois",17153,IL
1999,Illinois,Southwest,Randolph,33.0,"Randolph County, Illinois",17157,IL
1999,Illinois,West Southwest,Sangamon,46.0,"Sangamon County, Illinois",17167,IL
1999,Illinois,East Southeast,Shelby,37.0,"Shelby County, Illinois",17173,IL
1999,Illinois,Southwest,St Clair,35.0,"St Clair County, Illinois",17163,IL
1999,Illinois,Northwest,Stephenson,52.0,"Stephenson County, Illinois",17177,IL
1999,Illinois,Central,Tazewell,51.0,"Tazewell County, Illinois",17179,IL
1999,Illinois,West,Warren,51.0,"Warren County, Illinois",17187,IL
1999,Illinois,Southwest,Washington,30.0,"Washington County, Illinois",17189,IL
1999,Illinois,Southeast,Wayne,33.0,"Wayne County, Illinois",17191,IL
1999,Illinois,Southeast,White,30.0,"White County, Illinois",17193,IL
1999,Illinois,Northeast,Will,38.0,"Will County, Illinois",17197,IL
1999,Illinois,Northwest,Winnebago,50.0,"Winnebago County, Illinois",17201,IL
1999,Illinois,Central,Woodford,47.0,"Woodford County, Illinois",17203,IL
1998,Illinois,West,Adams,41.0,"Adams County, Illinois",17001,IL
1998,Illinois,Northeast,Boone,52.5,"Boone County, Illinois",17007,IL
1998,Illinois,West,Brown,45.0,"Brown County, Illinois",17009,IL
1998,Illinois,Northwest,Bureau,52.5,"Bureau County, Illinois",17011,IL
1998,Illinois,Northwest,Carroll,56.0,"Carroll County, Illinois",17015,IL
1998,Illinois,East,Champaign,44.5,"Champaign County, Illinois",17019,IL
1998,Illinois,East Southeast,Clay,34.0,"Clay County, Illinois",17025,IL
1998,Illinois,Southwest,Clinton,38.5,"Clinton County, Illinois",17027,IL
1998,Illinois,East Southeast,Coles,42.5,"Coles County, Illinois",17029,IL
1998,Illinois,East Southeast,Crawford,37.0,"Crawford County, Illinois",17033,IL
1998,Illinois,East Southeast,Cumberland,40.5,"Cumberland County, Illinois",17035,IL
1998,Illinois,Northeast,De Kalb,54.0,"De Kalb County, Illinois",17037,IL
1998,Illinois,East Southeast,Douglas,41.5,"Douglas County, Illinois",17041,IL
1998,Illinois,East Southeast,Edgar,41.0,"Edgar County, Illinois",17045,IL
1998,Illinois,East Southeast,Effingham,39.5,"Effingham County, Illinois",17049,IL
1998,Illinois,East Southeast,Fayette,37.5,"Fayette County, Illinois",17051,IL
1998,Illinois,East,Ford,39.0,"Ford County, Illinois",17053,IL
1998,Illinois,Southeast,Franklin,29.5,"Franklin County, Illinois",17055,IL
1998,Illinois,West,Fulton,45.5,"Fulton County, Illinois",17057,IL
1998,Illinois,Southeast,Gallatin,30.0,"Gallatin County, Illinois",17059,IL
1998,Illinois,West Southwest,Greene,43.5,"Greene County, Illinois",17061,IL
1998,Illinois,Northeast,Grundy,46.0,"Grundy County, Illinois",17063,IL
1998,Illinois,Northwest,Henry,54.0,"Henry County, Illinois",17073,IL
1998,Illinois,East,Iroquois,42.5,"Iroquois County, Illinois",17075,IL
1998,Illinois,East Southeast,Jasper,37.0,"Jasper County, Illinois",17079,IL
1998,Illinois,Southeast,Jefferson,33.0,"Jefferson County, Illinois",17081,IL
1998,Illinois,Northeast,Kane,51.5,"Kane County, Illinois",17089,IL
1998,Illinois,East,Kankakee,45.0,"Kankakee County, Illinois",17091,IL
1998,Illinois,West,Knox,54.5,"Knox County, Illinois",17095,IL
1998,Illinois,Northeast,La Salle,47.5,"La Salle County, Illinois",17099,IL
1998,Illinois,Northwest,Lee,51.5,"Lee County, Illinois",17103,IL
1998,Illinois,East,Livingston,40.0,"Livingston County, Illinois",17105,IL
1998,Illinois,Central,Macon,48.5,"Macon County, Illinois",17115,IL
1998,Illinois,West Southwest,Macoupin,42.5,"Macoupin County, Illinois",17117,IL
1998,Illinois,West Southwest,Madison,40.0,"Madison County, Illinois",17119,IL
1998,Illinois,East Southeast,Marion,35.5,"Marion County, Illinois",17121,IL
1998,Illinois,Central,Marshall,48.0,"Marshall County, Illinois",17123,IL
1998,Illinois,West,Mcdonough,51.5,"Mcdonough County, Illinois",17109,IL
1998,Illinois,Central,Mclean,48.0,"Mclean County, Illinois",17113,IL
1998,Illinois,Northwest,Mercer,53.0,"Mercer County, Illinois",17131,IL
1998,Illinois,Southwest,Monroe,37.0,"Monroe County, Illinois",17133,IL
1998,Illinois,West Southwest,Montgomery,43.5,"Montgomery County, Illinois",17135,IL
1998,Illinois,West Southwest,Morgan,47.0,"Morgan County, Illinois",17137,IL
1998,Illinois,East Southeast,Moultrie,45.0,"Moultrie County, Illinois",17139,IL
1998,Illinois,Northwest,Ogle,54.5,"Ogle County, Illinois",17141,IL
1998,Illinois,Central,Peoria,52.0,"Peoria County, Illinois",17143,IL
1998,Illinois,Southwest,Perry,29.0,"Perry County, Illinois",17145,IL
1998,Illinois,Southwest,Pulaski,34.5,"Pulaski County, Illinois",17153,IL
1998,Illinois,Southwest,Randolph,33.0,"Randolph County, Illinois",17157,IL
1998,Illinois,West Southwest,Sangamon,49.5,"Sangamon County, Illinois",17167,IL
1998,Illinois,East Southeast,Shelby,41.5,"Shelby County, Illinois",17173,IL
1998,Illinois,Southwest,St Clair,39.0,"St Clair County, Illinois",17163,IL
1998,Illinois,Northwest,Stephenson,54.0,"Stephenson County, Illinois",17177,IL
1998,Illinois,Central,Tazewell,52.0,"Tazewell County, Illinois",17179,IL
1998,Illinois,West,Warren,54.0,"Warren County, Illinois",17187,IL
1998,Illinois,Southwest,Washington,35.5,"Washington County, Illinois",17189,IL
1998,Illinois,Southeast,Wayne,35.5,"Wayne County, Illinois",17191,IL
1998,Illinois,Southeast,White,35.5,"White County, Illinois",17193,IL
1998,Illinois,Northeast,Will,46.0,"Will County, Illinois",17197,IL
1998,Illinois,Northwest,Winnebago,50.0,"Winnebago County, Illinois",17201,IL
1998,Illinois,Central,Woodford,49.0,"Woodford County, Illinois",17203,IL
1997,Illinois,West,Adams,45.0,"Adams County, Illinois",17001,IL
1997,Illinois,Northeast,Boone,44.5,"Boone County, Illinois",17007,IL
1997,Illinois,West,Brown,43.0,"Brown County, Illinois",17009,IL
1997,Illinois,Northwest,Bureau,48.5,"Bureau County, Illinois",17011,IL
1997,Illinois,Northwest,Carroll,50.5,"Carroll County, Illinois",17015,IL
1997,Illinois,East,Champaign,48.0,"Champaign County, Illinois",17019,IL
1997,Illinois,East Southeast,Clay,36.5,"Clay County, Illinois",17025,IL
1997,Illinois,Southwest,Clinton,34.5,"Clinton County, Illinois",17027,IL
1997,Illinois,East Southeast,Coles,42.0,"Coles County, Illinois",17029,IL
1997,Illinois,East Southeast,Crawford,36.5,"Crawford County, Illinois",17033,IL
1997,Illinois,East Southeast,Cumberland,38.5,"Cumberland County, Illinois",17035,IL
1997,Illinois,Northeast,De Kalb,49.0,"De Kalb County, Illinois",17037,IL
1997,Illinois,East Southeast,Douglas,42.0,"Douglas County, Illinois",17041,IL
1997,Illinois,East Southeast,Edgar,41.0,"Edgar County, Illinois",17045,IL
1997,Illinois,East Southeast,Effingham,36.5,"Effingham County, Illinois",17049,IL
1997,Illinois,East Southeast,Fayette,35.0,"Fayette County, Illinois",17051,IL
1997,Illinois,East,Ford,47.0,"Ford County, Illinois",17053,IL
1997,Illinois,Southeast,Franklin,36.5,"Franklin County, Illinois",17055,IL
1997,Illinois,West,Fulton,44.0,"Fulton County, Illinois",17057,IL
1997,Illinois,Southeast,Gallatin,40.0,"Gallatin County, Illinois",17059,IL
1997,Illinois,West Southwest,Greene,43.5,"Greene County, Illinois",17061,IL
1997,Illinois,Northeast,Grundy,45.0,"Grundy County, Illinois",17063,IL
1997,Illinois,Northwest,Henry,49.0,"Henry County, Illinois",17073,IL
1997,Illinois,East,Iroquois,46.5,"Iroquois County, Illinois",17075,IL
1997,Illinois,East Southeast,Jasper,40.5,"Jasper County, Illinois",17079,IL
1997,Illinois,Southeast,Jefferson,38.0,"Jefferson County, Illinois",17081,IL
1997,Illinois,Northeast,Kane,46.0,"Kane County, Illinois",17089,IL
1997,Illinois,East,Kankakee,44.5,"Kankakee County, Illinois",17091,IL
1997,Illinois,West,Knox,51.5,"Knox County, Illinois",17095,IL
1997,Illinois,Northeast,La Salle,45.5,"La Salle County, Illinois",17099,IL
1997,Illinois,Northwest,Lee,47.0,"Lee County, Illinois",17103,IL
1997,Illinois,East,Livingston,44.5,"Livingston County, Illinois",17105,IL
1997,Illinois,Central,Macon,44.5,"Macon County, Illinois",17115,IL
1997,Illinois,West Southwest,Macoupin,40.0,"Macoupin County, Illinois",17117,IL
1997,Illinois,West Southwest,Madison,37.5,"Madison County, Illinois",17119,IL
1997,Illinois,East Southeast,Marion,35.0,"Marion County, Illinois",17121,IL
1997,Illinois,Central,Marshall,48.0,"Marshall County, Illinois",17123,IL
1997,Illinois,West,Mcdonough,47.5,"Mcdonough County, Illinois",17109,IL
1997,Illinois,Central,Mclean,47.0,"Mclean County, Illinois",17113,IL
1997,Illinois,Northwest,Mercer,48.5,"Mercer County, Illinois",17131,IL
1997,Illinois,Southwest,Monroe,36.0,"Monroe County, Illinois",17133,IL
1997,Illinois,West Southwest,Montgomery,39.0,"Montgomery County, Illinois",17135,IL
1997,Illinois,West Southwest,Morgan,45.0,"Morgan County, Illinois",17137,IL
1997,Illinois,East Southeast,Moultrie,43.5,"Moultrie County, Illinois",17139,IL
1997,Illinois,Northwest,Ogle,48.0,"Ogle County, Illinois",17141,IL
1997,Illinois,Central,Peoria,47.5,"Peoria County, Illinois",17143,IL
1997,Illinois,Southwest,Perry,33.0,"Perry County, Illinois",17145,IL
1997,Illinois,Southwest,Pulaski,33.0,"Pulaski County, Illinois",17153,IL
1997,Illinois,Southwest,Randolph,32.5,"Randolph County, Illinois",17157,IL
1997,Illinois,West Southwest,Sangamon,44.5,"Sangamon County, Illinois",17167,IL
1997,Illinois,East Southeast,Shelby,38.0,"Shelby County, Illinois",17173,IL
1997,Illinois,Southwest,St Clair,38.0,"St Clair County, Illinois",17163,IL
1997,Illinois,Northwest,Stephenson,47.5,"Stephenson County, Illinois",17177,IL
1997,Illinois,Central,Tazewell,47.5,"Tazewell County, Illinois",17179,IL
1997,Illinois,West,Warren,51.5,"Warren County, Illinois",17187,IL
1997,Illinois,Southwest,Washington,36.5,"Washington County, Illinois",17189,IL
1997,Illinois,Southeast,Wayne,36.5,"Wayne County, Illinois",17191,IL
1997,Illinois,Southeast,White,34.5,"White County, Illinois",17193,IL
1997,Illinois,Northeast,Will,44.0,"Will County, Illinois",17197,IL
1997,Illinois,Northwest,Winnebago,45.0,"Winnebago County, Illinois",17201,IL
1997,Illinois,Central,Woodford,49.0,"Woodford County, Illinois",17203,IL
1996,Illinois,West,Adams,40.0,"Adams County, Illinois",17001,IL
1996,Illinois,Northeast,Boone,36.0,"Boone County, Illinois",17007,IL
1996,Illinois,West,Brown,40.0,"Brown County, Illinois",17009,IL
1996,Illinois,Northwest,Bureau,46.5,"Bureau County, Illinois",17011,IL
1996,Illinois,Northwest,Carroll,48.0,"Carroll County, Illinois",17015,IL
1996,Illinois,East,Champaign,47.5,"Champaign County, Illinois",17019,IL
1996,Illinois,East Southeast,Clay,32.0,"Clay County, Illinois",17025,IL
1996,Illinois,Southwest,Clinton,31.0,"Clinton County, Illinois",17027,IL
1996,Illinois,East Southeast,Coles,41.5,"Coles County, Illinois",17029,IL
1996,Illinois,East Southeast,Crawford,33.5,"Crawford County, Illinois",17033,IL
1996,Illinois,East Southeast,Cumberland,34.0,"Cumberland County, Illinois",17035,IL
1996,Illinois,Northeast,De Kalb,40.0,"De Kalb County, Illinois",17037,IL
1996,Illinois,East Southeast,Douglas,43.5,"Douglas County, Illinois",17041,IL
1996,Illinois,East Southeast,Edgar,41.0,"Edgar County, Illinois",17045,IL
1996,Illinois,East Southeast,Effingham,34.5,"Effingham County, Illinois",17049,IL
1996,Illinois,East Southeast,Fayette,30.5,"Fayette County, Illinois",17051,IL
1996,Illinois,East,Ford,43.0,"Ford County, Illinois",17053,IL
1996,Illinois,Southeast,Franklin,32.5,"Franklin County, Illinois",17055,IL
1996,Illinois,West,Fulton,41.5,"Fulton County, Illinois",17057,IL
1996,Illinois,Southeast,Gallatin,42.0,"Gallatin County, Illinois",17059,IL
1996,Illinois,West Southwest,Greene,42.5,"Greene County, Illinois",17061,IL
1996,Illinois,Northeast,Grundy,37.0,"Grundy County, Illinois",17063,IL
1996,Illinois,Northwest,Henry,46.5,"Henry County, Illinois",17073,IL
1996,Illinois,East,Iroquois,42.5,"Iroquois County, Illinois",17075,IL
1996,Illinois,East Southeast,Jasper,35.5,"Jasper County, Illinois",17079,IL
1996,Illinois,Southeast,Jefferson,32.0,"Jefferson County, Illinois",17081,IL
1996,Illinois,Northeast,Kane,35.0,"Kane County, Illinois",17089,IL
1996,Illinois,East,Kankakee,35.5,"Kankakee County, Illinois",17091,IL
1996,Illinois,West,Knox,47.5,"Knox County, Illinois",17095,IL
1996,Illinois,Northeast,La Salle,40.5,"La Salle County, Illinois",17099,IL
1996,Illinois,Northwest,Lee,44.0,"Lee County, Illinois",17103,IL
1996,Illinois,East,Livingston,42.5,"Livingston County, Illinois",17105,IL
1996,Illinois,Central,Macon,45.0,"Macon County, Illinois",17115,IL
1996,Illinois,West Southwest,Macoupin,41.0,"Macoupin County, Illinois",17117,IL
1996,Illinois,West Southwest,Madison,38.0,"Madison County, Illinois",17119,IL
1996,Illinois,East Southeast,Marion,27.0,"Marion County, Illinois",17121,IL
1996,Illinois,Central,Marshall,44.0,"Marshall County, Illinois",17123,IL
1996,Illinois,West,Mcdonough,46.5,"Mcdonough County, Illinois",17109,IL
1996,Illinois,Central,Mclean,47.0,"Mclean County, Illinois",17113,IL
1996,Illinois,Northwest,Mercer,44.5,"Mercer County, Illinois",17131,IL
1996,Illinois,Southwest,Monroe,38.5,"Monroe County, Illinois",17133,IL
1996,Illinois,West Southwest,Montgomery,39.5,"Montgomery County, Illinois",17135,IL
1996,Illinois,West Southwest,Morgan,45.5,"Morgan County, Illinois",17137,IL
1996,Illinois,East Southeast,Moultrie,41.0,"Moultrie County, Illinois",17139,IL
1996,Illinois,Northwest,Ogle,42.0,"Ogle County, Illinois",17141,IL
1996,Illinois,Central,Peoria,44.5,"Peoria County, Illinois",17143,IL
1996,Illinois,Southwest,Perry,28.0,"Perry County, Illinois",17145,IL
1996,Illinois,Southwest,Pulaski,33.5,"Pulaski County, Illinois",17153,IL
1996,Illinois,Southwest,Randolph,32.0,"Randolph County, Illinois",17157,IL
1996,Illinois,West Southwest,Sangamon,46.0,"Sangamon County, Illinois",17167,IL
1996,Illinois,East Southeast,Shelby,32.5,"Shelby County, Illinois",17173,IL
1996,Illinois,Southwest,St Clair,38.0,"St Clair County, Illinois",17163,IL
1996,Illinois,Northwest,Stephenson,40.5,"Stephenson County, Illinois",17177,IL
1996,Illinois,Central,Tazewell,45.5,"Tazewell County, Illinois",17179,IL
1996,Illinois,West,Warren,50.0,"Warren County, Illinois",17187,IL
1996,Illinois,Southwest,Washington,32.0,"Washington County, Illinois",17189,IL
1996,Illinois,Southeast,Wayne,35.5,"Wayne County, Illinois",17191,IL
1996,Illinois,Southeast,White,40.5,"White County, Illinois",17193,IL
1996,Illinois,Northeast,Will,28.0,"Will County, Illinois",17197,IL
1996,Illinois,Northwest,Winnebago,39.5,"Winnebago County, Illinois",17201,IL
1996,Illinois,Central,Woodford,46.5,"Woodford County, Illinois",17203,IL
1995,Illinois,West,Adams,38.0,"Adams County, Illinois",17001,IL
1995,Illinois,Northeast,Boone,42.5,"Boone County, Illinois",17007,IL
1995,Illinois,West,Brown,37.0,"Brown County, Illinois",17009,IL
1995,Illinois,Northwest,Bureau,43.5,"Bureau County, Illinois",17011,IL
1995,Illinois,Northwest,Carroll,51.5,"Carroll County, Illinois",17015,IL
1995,Illinois,East,Champaign,43.5,"Champaign County, Illinois",17019,IL
1995,Illinois,East Southeast,Clay,28.5,"Clay County, Illinois",17025,IL
1995,Illinois,Southwest,Clinton,34.5,"Clinton County, Illinois",17027,IL
1995,Illinois,East Southeast,Coles,41.0,"Coles County, Illinois",17029,IL
1995,Illinois,East Southeast,Crawford,35.0,"Crawford County, Illinois",17033,IL
1995,Illinois,East Southeast,Cumberland,38.0,"Cumberland County, Illinois",17035,IL
1995,Illinois,Northeast,De Kalb,46.5,"De Kalb County, Illinois",17037,IL
1995,Illinois,East Southeast,Douglas,44.5,"Douglas County, Illinois",17041,IL
1995,Illinois,East Southeast,Edgar,42.5,"Edgar County, Illinois",17045,IL
1995,Illinois,East Southeast,Effingham,35.5,"Effingham County, Illinois",17049,IL
1995,Illinois,East Southeast,Fayette,29.0,"Fayette County, Illinois",17051,IL
